,incident_id,mine_type,mine_location,country,worker_age,years_experience,employment_type,job_title,gender,incident_date,day_of_week,incident_time,shift_type,hours_into_shift,equipment_involved,task_at_incident,injury_mechanism,injury_type,body_part_injured,injury_severity,ppe_worn
1211,INC-9FB164FD,artisanal,underground,drc,20,4.0,operator,other,female,2021-03-31,wednesday,13.61,morning,11.7,components_parts,drilling,other,other,head_face,fatality,none
1212,INC-F6B63E5B,formal_small,surface,ghana,40,22.0,operator,excavator_operator,male,2021-12-02,tuesday,13.51,morning,6.8,haul_truck,maintenance_repair,other,laceration,upper_extremity,days_away,none
1213,INC-C3C1E4EB,formal_small,surface,south_africa,41,11.4,operator,laborer,male,2020-11-25,thursday,13.39,morning,5.4,hand_tools,other,vehicle_motion,amputation,hand_finger,restricted_work,full
1214,INC-E2BB6371,formal_large,surface,south_africa,54,15.3,operator,welder,male,2020-05-26,friday,11.77,morning,4.3,hand_tools,other,vehicle_motion,laceration,upper_extremity,restricted_work,full
1215,INC-49597057,formal_small,surface,south_africa,35,17.0,operator,truck_operator,male,2020-09-11,friday,11.11,morning,2.1,mobile_equipment,other,struck_by_object,laceration,foot_lower_leg,fatality,full
1216,INC-179BF989,formal_large,surface,other,49,9.9,contractor,mechanic_repairman,male,2023-04-09,tuesday,11.94,morning,3.8,mobile_equipment,other,trapped_between,amputation,head_face,restricted_work,full
1217,INC-12FF0018,formal_small,surface,ghana,36,16.0,operator,other,male,2020-08-09,friday,12.65,morning,2.8,haul_truck,other,trapped_between,multiple,multiple,temporary_disability,full
1218,INC-D450E70F,artisanal,surface,zimbabwe,32,16.0,operator,truck_operator,male,2020-03-03,tuesday,12.61,morning,7.3,mobile_equipment,operating_equipment,other,other,hand_finger,days_away,none
1219,INC-951FDD71,formal_large,surface,drc,48,6.9,operator,truck_operator,male,2023-07-23,wednesday,14.93,evening,7.5,mobile_equipment,cleaning_clearing,other,fracture,torso,fatality,full
1220,INC-02431AD1,formal_large,surface,ghana,39,21.0,contractor,mechanic_repairman,female,2022-04-27,friday,10.41,morning,11.3,mobile_equipment,cleaning_clearing,fall_slip,multiple,hand_finger,fatality,partial
1221,INC-67DF7055,formal_large,surface,ethiopia,40,12.2,operator,supervisor,male,2024-08-25,sunday,12.58,morning,6.5,haul_truck,maintenance_repair,hit_by_moving,contusion,multiple,restricted_work,none
1222,INC-1AC28890,artisanal,surface,south_africa,30,10.6,operator,excavator_operator,male,2021-12-01,saturday,12.19,morning,5.3,mobile_equipment,directing_equipment,falling,abrasion,upper_extremity,first_aid,none
1223,INC-A209DF90,artisanal,surface,zimbabwe,27,4.1,operator,mechanic_repairman,male,2021-11-25,sunday,16.64,evening,6.3,components_parts,maintenance_repair,pit_collapse,fracture,hand_finger,temporary_disability,none
1224,INC-6E456CC6,formal_large,surface,south_africa,50,8.1,contractor,other,male,2020-03-31,thursday,11.15,morning,4.0,light_vehicle,directing_equipment,struck_by_object,fracture,head_face,temporary_disability,full
1225,INC-47C152D0,artisanal,surface,south_africa,32,16.0,operator,other,male,2020-07-12,thursday,13.77,morning,0.4,mobile_equipment,other,struck_by_object,fracture,foot_lower_leg,restricted_work,none
1226,INC-DDA400D3,formal_small,surface,ghana,50,18.7,operator,other,male,2024-03-13,tuesday,10.68,morning,3.1,haul_truck,maintenance_repair,other,contusion,foot_lower_leg,days_away,none
1227,INC-052F7EAC,formal_small,surface,tanzania,41,6.7,operator,excavator_operator,male,2021-02-07,thursday,12.93,morning,0.9,mobile_equipment,maintenance_repair,trapped_between,multiple,hand_finger,fatality,full
1228,INC-C10C7876,artisanal,surface,tanzania,24,8.0,operator,truck_operator,female,2020-05-12,friday,13.03,morning,11.0,hand_tools,other,pit_collapse,fracture,head_face,first_aid,none
1229,INC-0593EDFD,formal_large,surface,tanzania,38,15.1,operator,mechanic_repairman,male,2023-09-26,monday,13.07,morning,5.7,mobile_equipment,other,struck_by_object,amputation,head_face,days_away,full
1230,INC-E063EB0C,formal_large,underground,south_africa,58,11.6,contractor,other,male,2024-12-27,thursday,3.36,night,7.9,drill_rig,other,falling_object,laceration,multiple,days_away,full
1231,INC-E7F228D3,formal_small,surface,other,48,20.8,operator,truck_operator,male,2021-09-28,wednesday,10.19,morning,3.2,mobile_equipment,other,other,amputation,head_face,first_aid,none
1232,INC-5526C670,formal_large,underground,south_africa,39,21.0,operator,blaster,male,2021-12-03,monday,2.56,night,4.9,none,barring_scaling,other,multiple,foot_lower_leg,fatality,full
1233,INC-486C9E26,artisanal,surface,drc,36,2.9,contractor,laborer,male,2023-04-25,sunday,11.29,morning,11.8,mobile_equipment,maintenance_repair,pit_collapse,laceration,hand_finger,permanent_disability,none
1234,INC-ABD7126C,formal_large,surface,tanzania,36,12.7,operator,truck_operator,male,2020-07-17,tuesday,14.92,evening,6.7,mobile_equipment,other,vehicle_motion,multiple,hand_finger,days_away,full
1235,INC-30C06D1F,formal_large,surface,ethiopia,52,34.0,operator,welder,male,2021-01-10,wednesday,13.41,morning,4.0,haul_truck,maintenance_repair,hit_by_moving,burns,hand_finger,days_away,full
1236,INC-4A23532D,formal_large,surface,ghana,44,26.0,operator,excavator_operator,male,2024-05-12,sunday,6.59,morning,11.8,components_parts,cleaning_clearing,struck_by_object,laceration,hand_finger,permanent_disability,partial
1237,INC-29039F47,formal_small,surface,drc,41,10.7,operator,laborer,male,2023-10-13,wednesday,12.78,morning,0.5,mobile_equipment,maintenance_repair,struck_by_object,contusion,hand_finger,days_away,partial
1238,INC-79022FAE,formal_large,underground,tanzania,44,26.0,operator,other,female,2020-09-21,monday,13.13,morning,4.4,none,other,fall_from_height,laceration,upper_extremity,days_away,full
1239,INC-40A44435,formal_large,surface,south_africa,46,26.4,operator,mechanic_repairman,male,2023-04-11,saturday,11.56,morning,0.3,mobile_equipment,operating_equipment,struck_by_object,amputation,hand_finger,fatality,partial
1240,INC-416FB170,artisanal,surface,drc,25,6.0,operator,other,male,2024-10-12,wednesday,15.04,evening,8.8,mobile_equipment,other,struck_by_object,contusion,multiple,days_away,none
1241,INC-EB3817B2,formal_large,surface,south_africa,42,22.0,contractor,welder,female,2021-02-09,wednesday,13.65,morning,11.5,mobile_equipment,other,other,fracture,multiple,restricted_work,full
1242,INC-4614830B,formal_small,surface,zimbabwe,54,22.7,operator,excavator_operator,male,2021-01-28,tuesday,12.05,morning,3.1,haul_truck,maintenance_repair,fall_slip,fracture,hand_finger,days_away,full
1243,INC-7DFE170A,formal_large,underground,ethiopia,54,9.1,operator,laborer,male,2024-08-28,friday,21.16,evening,11.2,components_parts,other,other,multiple,upper_extremity,days_away,partial
1244,INC-638EB1C2,formal_small,surface,drc,48,30.0,operator,other,male,2024-10-20,monday,14.62,evening,9.7,mobile_equipment,other,other,burns,head_face,restricted_work,partial
1245,INC-9822C979,formal_large,surface,zimbabwe,56,5.6,contractor,mechanic_repairman,female,2022-08-12,thursday,13.07,morning,6.9,light_vehicle,cleaning_clearing,struck_by_object,laceration,multiple,fatality,none
1246,INC-3B8FCD72,artisanal,underground,south_africa,28,2.0,operator,driller,male,2022-05-25,friday,10.24,morning,5.8,none,other,fall_from_height,abrasion,torso,days_away,none
1247,INC-B926A8F6,formal_large,underground,zimbabwe,43,22.6,operator,driller,male,2021-02-05,wednesday,22.23,night,5.4,none,other,fall_from_height,laceration,hand_finger,fatality,partial
1248,INC-D2EE6DD1,artisanal,surface,ghana,27,11.0,contractor,other,male,2020-04-12,friday,12.67,morning,3.2,mobile_equipment,operating_equipment,other,abrasion,upper_extremity,temporary_disability,none
1249,INC-B800371B,artisanal,surface,zimbabwe,35,13.8,operator,supervisor,male,2022-10-31,thursday,13.0,morning,6.0,mobile_equipment,maintenance_repair,falling,fracture,hand_finger,days_away,none
1250,INC-B4AB1A7C,formal_large,underground,zimbabwe,49,31.0,contractor,other,male,2020-10-02,friday,23.54,night,2.7,drill_rig,other,hit_by_moving,fracture,multiple,restricted_work,full
1251,INC-969F59E3,formal_large,surface,drc,52,11.2,operator,other,male,2022-01-28,thursday,11.55,morning,1.9,mobile_equipment,cleaning_clearing,hit_by_moving,laceration,multiple,days_away,full
1252,INC-FAEEF6B9,formal_large,surface,south_africa,52,27.4,contractor,truck_operator,male,2024-09-08,tuesday,12.31,morning,7.3,none,operating_equipment,other,amputation,head_face,first_aid,partial
1253,INC-405DDB5C,artisanal,surface,south_africa,34,4.2,operator,mechanic_repairman,male,2024-08-01,friday,11.28,morning,3.4,mobile_equipment,other,falling,abrasion,hand_finger,restricted_work,none
1254,INC-2D6D83B5,formal_large,underground,zimbabwe,51,19.6,contractor,other,male,2022-04-23,thursday,14.07,evening,7.4,rock_drill,other,fall_from_height,laceration,head_face,days_away,full
1255,INC-E5B27377,artisanal,underground,south_africa,18,1.2,operator,blaster,male,2021-07-19,thursday,12.11,morning,5.4,none,drilling,other,abrasion,upper_extremity,permanent_disability,none
1256,INC-7A307EF7,artisanal,surface,south_africa,32,13.6,operator,mechanic_repairman,male,2024-11-17,wednesday,11.66,morning,2.7,haul_truck,other,falling,other,hand_finger,restricted_work,none
1257,INC-AFDC6F05,artisanal,surface,ghana,18,2.0,operator,supervisor,male,2024-06-06,monday,15.66,evening,3.5,mobile_equipment,other,struck_by_object,laceration,upper_extremity,days_away,none
1258,INC-9D23B90E,formal_small,surface,zimbabwe,48,28.3,operator,mechanic_repairman,male,2023-01-07,sunday,12.21,morning,6.5,mobile_equipment,maintenance_repair,fall_slip,laceration,multiple,days_away,full
1259,INC-C133F08C,artisanal,surface,ghana,28,12.0,operator,truck_operator,female,2023-09-17,sunday,10.85,morning,10.1,components_parts,maintenance_repair,pit_collapse,fracture,torso,temporary_disability,none
1260,INC-F1212319,formal_large,underground,ethiopia,61,30.5,operator,laborer,male,2022-03-13,wednesday,11.76,morning,5.3,none,other,other,laceration,upper_extremity,permanent_disability,full
1261,INC-399BE802,formal_small,surface,other,37,19.0,operator,other,male,2023-05-26,tuesday,13.15,morning,10.2,mobile_equipment,other,fall_slip,burns,upper_extremity,fatality,full
1262,INC-80E2BCD0,formal_large,surface,zimbabwe,41,23.0,operator,welder,male,2022-10-09,tuesday,12.76,morning,10.1,light_vehicle,directing_equipment,struck_by_object,fracture,head_face,first_aid,partial
1263,INC-64F41DFC,artisanal,underground,ghana,30,0.8,operator,supervisor,male,2020-12-01,sunday,10.7,morning,5.8,earth_moving,other,other,other,upper_extremity,restricted_work,none
1264,INC-1E47A3F4,formal_small,surface,south_africa,40,6.1,operator,truck_operator,male,2020-05-06,friday,12.25,morning,6.6,mobile_equipment,other,struck_by_object,laceration,multiple,days_away,full
1265,INC-4AF0B79C,artisanal,underground,south_africa,28,12.0,operator,laborer,male,2020-06-06,wednesday,12.32,morning,5.0,none,other,fall_from_height,other,multiple,days_away,none
1266,INC-3B19F041,formal_large,surface,ethiopia,39,10.8,operator,supervisor,male,2023-12-30,thursday,13.18,morning,1.3,mobile_equipment,directing_equipment,other,laceration,torso,first_aid,partial
1267,INC-31D14365,artisanal,underground,tanzania,34,7.4,operator,blaster,female,2024-04-27,tuesday,4.93,night,1.4,none,drilling,other,contusion,upper_extremity,days_away,none
1268,INC-D82E5810,formal_small,surface,south_africa,24,6.0,operator,truck_operator,male,2022-07-26,saturday,12.64,morning,2.4,mobile_equipment,maintenance_repair,other,contusion,multiple,days_away,full
1269,INC-EE10D559,formal_small,surface,south_africa,56,30.7,operator,excavator_operator,female,2022-11-07,thursday,12.96,morning,2.8,mobile_equipment,other,struck_by_object,laceration,torso,temporary_disability,full
1270,INC-69CFAA9A,artisanal,surface,ghana,35,19.0,operator,mechanic_repairman,male,2024-08-04,monday,12.75,morning,0.5,light_vehicle,other,pit_collapse,fracture,torso,permanent_disability,none
1271,INC-24DAA2B8,formal_small,surface,ghana,33,10.0,operator,welder,male,2024-10-28,friday,14.1,evening,0.6,light_vehicle,other,other,laceration,hand_finger,days_away,full
1272,INC-368ABC81,formal_small,surface,other,44,26.0,operator,mechanic_repairman,male,2023-07-30,monday,14.31,evening,5.3,mobile_equipment,other,other,burns,foot_lower_leg,temporary_disability,full
1273,INC-EF6ACEA1,formal_small,surface,south_africa,29,11.0,operator,supervisor,male,2022-07-31,thursday,15.8,evening,4.7,mobile_equipment,cleaning_clearing,struck_by_object,amputation,upper_extremity,fatality,full
1274,INC-59DA6244,formal_large,surface,south_africa,48,30.0,operator,truck_operator,male,2022-04-01,friday,13.76,morning,6.4,components_parts,maintenance_repair,fall_slip,burns,head_face,days_away,partial
1275,INC-F85CF4F5,formal_large,underground,ghana,35,17.0,operator,supervisor,male,2022-12-15,monday,9.66,morning,7.4,none,other,fall_from_height,laceration,upper_extremity,fatality,full
1276,INC-192181DA,formal_large,surface,south_africa,32,14.0,operator,truck_operator,male,2023-09-28,sunday,10.74,morning,7.7,components_parts,other,hit_by_moving,multiple,upper_extremity,temporary_disability,none
1277,INC-2208CF0C,formal_large,surface,south_africa,44,17.5,operator,other,male,2024-12-25,wednesday,15.8,evening,7.8,mobile_equipment,other,other,fracture,torso,temporary_disability,full
1278,INC-E6CA3F39,artisanal,underground,ghana,25,2.7,operator,blaster,male,2023-04-26,thursday,11.09,morning,7.1,none,walking,fall_from_height,abrasion,foot_lower_leg,permanent_disability,none
1279,INC-A0EF3D11,formal_small,surface,ghana,36,18.0,operator,other,male,2023-07-31,friday,14.44,evening,3.3,light_vehicle,lifting_lowering,struck_by_object,burns,torso,days_away,full
1280,INC-110D1CAB,formal_small,underground,south_africa,37,1.6,operator,blaster,male,2020-02-16,saturday,22.54,night,9.7,earth_moving,other,other,fracture,hand_finger,days_away,full
1281,INC-972ED4A7,formal_small,surface,ethiopia,44,14.1,contractor,excavator_operator,male,2021-10-19,monday,14.51,evening,5.9,haul_truck,maintenance_repair,other,laceration,upper_extremity,days_away,full
1282,INC-C9D833EA,formal_small,surface,zimbabwe,50,10.8,operator,other,male,2021-05-25,saturday,10.8,morning,7.2,haul_truck,maintenance_repair,other,laceration,foot_lower_leg,days_away,full
1283,INC-0B83AC11,artisanal,surface,south_africa,25,9.0,operator,mechanic_repairman,female,2024-02-20,wednesday,10.51,morning,2.3,mobile_equipment,maintenance_repair,struck_by_object,abrasion,hand_finger,restricted_work,none
1284,INC-FEBDD075,artisanal,underground,other,30,13.0,contractor,other,male,2021-04-11,tuesday,11.72,morning,10.5,earth_moving,drilling,fall_from_height,abrasion,hand_finger,days_away,none
1285,INC-D99945A5,artisanal,surface,ghana,19,2.2,operator,excavator_operator,male,2021-06-23,tuesday,17.8,evening,5.0,hand_tools,maintenance_repair,other,laceration,upper_extremity,restricted_work,none
1286,INC-B6A91709,formal_small,surface,other,35,8.0,operator,other,male,2023-04-07,monday,11.92,morning,11.3,mobile_equipment,other,struck_by_object,burns,multiple,days_away,partial
1287,INC-D42FEB17,formal_large,underground,other,33,15.0,operator,other,male,2022-08-16,monday,12.73,morning,0.9,none,other,other,other,hand_finger,fatality,partial
1288,INC-8466A621,formal_small,surface,ghana,43,23.4,operator,excavator_operator,male,2022-01-14,friday,11.03,morning,11.8,mobile_equipment,cleaning_clearing,other,amputation,hand_finger,temporary_disability,full
1289,INC-05991993,formal_small,underground,south_africa,48,18.9,operator,driller,male,2021-03-10,saturday,12.61,morning,10.7,drill_rig,drilling,other,multiple,torso,first_aid,full
1290,INC-58C93AA8,formal_small,underground,drc,56,23.4,operator,supervisor,male,2024-06-26,thursday,3.2,night,1.3,none,other,fall_from_height,laceration,torso,days_away,full
1291,INC-7BC02F6C,artisanal,underground,ghana,27,6.2,operator,supervisor,male,2024-12-21,sunday,3.05,night,3.3,earth_moving,other,other,abrasion,multiple,first_aid,none
1292,INC-B86431E3,formal_small,underground,south_africa,32,14.0,contractor,driller,male,2020-04-28,friday,12.59,morning,11.8,earth_moving,other,falling_object,laceration,hand_finger,fatality,full
1293,INC-D153C60F,formal_large,underground,ethiopia,39,16.6,operator,blaster,female,2024-09-02,friday,10.94,morning,6.0,none,drilling,other,laceration,multiple,days_away,none
1294,INC-14BFBE09,formal_large,surface,zimbabwe,54,24.2,operator,truck_operator,female,2024-02-13,monday,12.1,morning,0.8,hand_tools,operating_equipment,other,amputation,hand_finger,permanent_disability,full
1295,INC-C3D59E6C,formal_small,underground,other,61,15.8,operator,blaster,male,2024-05-14,thursday,22.51,night,7.7,none,other,other,fracture,torso,days_away,full
1296,INC-759628DD,formal_large,underground,tanzania,33,15.0,operator,driller,male,2022-03-14,wednesday,22.37,night,11.9,rock_drill,other,other,laceration,torso,first_aid,full
1297,INC-E1C3CDED,formal_large,surface,other,35,17.0,contractor,supervisor,male,2022-01-02,friday,12.46,morning,10.6,mobile_equipment,operating_equipment,fall_slip,fracture,torso,permanent_disability,partial
